time,x1,x2,x3,x4,x5,x6,x7,x8
2020-01-31,-0.29424268433717315,-5.4839505176333745,-0.006103013762806253,-7.652043059953925,5.170074553624338,-4.1367017562170885,7.366446784185664,-7.304160241633092
2020-02-01,0.4971052023807314,-6.089641362302494,-2.6382585959639697,-8.85316685575519,5.846571304040401,-3.5222623993978104,7.719848785475269,-7.880532835347886
2020-02-02,1.2200225782450589,-5.662040667104189,-2.6371593317653326,-10.302797473862464,5.844450311437928,-0.4092794866491958,8.482942367113079,-7.334660314432455
2020-02-03,-0.07437586456330014,-6.363334053496659,-2.5523219697559227,-10.906340429025574,5.872055198358404,-2.079238238488931,8.033302577289328,-6.6341313209770085
2020-02-04,0.4093358172182792,-6.714770868062019,-3.7044111910224964,-11.651224157415452,6.270140679248005,-1.5313570459452064,6.3503482456160985,-7.717144892136903
2020-02-05,-0.5974063091479849,-6.571790671532804,-2.8401889117330024,-13.203877058840686,5.289626738739822,-2.658648034191251,6.57877420931863,-8.050977136561595
2020-02-06,-1.8995614487509223,-5.66402759278593,-2.443300823381466,-11.994417589066442,6.865565022977357,-2.3754429927311866,6.00119332799573,-10.026238291850909
2020-02-07,-1.0716851667951022,-5.5072192244536895,-3.2514394049167064,-12.621276276456562,6.142792421434363,-4.106244382792474,5.161487940044158,-9.797456148801308
2020-02-08,-0.4196999824323048,-4.253636179026191,-4.826442247894841,-11.561052356082206,5.3767218736453435,-4.6526474407185825,4.766595702758449,-11.25187655404984
2020-02-09,-1.6354644685827244,-5.687798712015677,-3.4031037992526616,-12.721625483655435,6.004760618540782,-4.3666364404398115,5.096123765988865,-10.135472101424483
2020-02-10,-1.917121706890621,-5.332637968117714,-2.8204781968632617,-11.742776509071145,6.414978743450814,-5.00884641515542,5.286601995478439,-10.619774685244993
2020-02-11,-0.779157180980524,-6.842573840595617,-3.7912854179519146,-12.41353817246413,5.501747173791913,-6.73495025980737,4.946318266461896,-13.371690275907238
2020-02-12,-0.9898487437832689,-8.930109968242672,-4.984560015199825,-10.464997123824691,5.918281880353008,-6.9196264072078835,4.623189833167698,-14.256301077008926
2020-02-13,-1.1122475041581148,-9.1809784043669,-5.09990837583111,-10.289652378703103,5.792165399808659,-7.342901888087289,4.049262293295588,-12.098667270739119
2020-02-14,0.4624355152729249,-8.841943397531908,-4.598616729417226,-9.116430115425484,4.256548138441198,-5.141577894322584,3.0202686985563547,-11.78539295238448
2020-02-15,1.0180102904372421,-8.70591021654215,-5.3051796172724135,-9.60748419139492,5.1659149113365155,-3.85736544000363,1.2688040009451405,-12.927593616296248
2020-02-16,1.57237012394131,-9.087888510418553,-5.342700561139977,-10.824051383161809,4.644096357442324,-5.16009920642964,1.8603749566070498,-13.856878033043037
2020-02-17,1.0644850084881,-9.269937615513028,-4.4503875247135385,-11.480890791309045,4.896605509912423,-7.4106063613280195,1.5714804566235832,-12.78071008349798
2020-02-18,0.09384201427018046,-9.531081718594692,-3.9082721368193534,-11.917668801221431,4.319267189952188,-6.194641894464715,1.3758299794774174,-12.346082150575242
2020-02-19,0.7823714562838381,-10.405533563724944,-3.8615312129682375,-12.441857326816665,4.087623603191969,-6.121701702988016,1.0520459102875677,-14.334876365328928
2020-02-20,-0.30492446166796505,-12.181882173438265,-3.9833611551714374,-12.219752771613418,4.17927728902574,-7.836700109041387,0.748834451478206,-13.496804653583409
2020-02-21,0.20264815570010986,-12.588174627933602,-4.9436264051958485,-12.200846105670095,1.945646467950402,-8.269199454497423,2.4561914749220546,-13.34528986132415
2020-02-22,0.8005317486870935,-12.683018295098874,-5.459940581367044,-11.93422534738213,3.553313134989004,-8.015163542586894,4.707118840808361,-14.03605015247788
2020-02-23,0.08621383022045237,-12.212154159946154,-4.846594651351543,-11.688651428050397,4.085529271655546,-7.655073870437472,5.750042448166799,-14.24238731642025
2020-02-24,-0.8685612930630711,-12.336669308801085,-6.770605881066607,-12.97321020118667,4.503540244723061,-9.059036932950999,5.711032156003526,-14.018372360289087
2020-02-25,-0.763616501957576,-9.471871181978525,-5.869174847638619,-13.77400666016445,5.535708397017531,-10.095009407264081,6.983337896577789,-13.799540485810647
2020-02-26,-2.145678244389294,-9.931228795796244,-5.727264797943333,-14.66539674003803,6.399013908971787,-10.586929172330638,6.96447387858191,-11.77802641341266
2020-02-27,0.10080739883540435,-10.370717277557137,-6.898187654615024,-13.843799075796271,7.717396338558339,-10.143262951462445,8.05037660858454,-13.03550258547296
2020-02-28,1.595169901308759,-11.25145617476996,-8.022418801234195,-14.888226736157264,7.757473967698408,-11.739733584758092,9.476185705594231,-12.965592641233538
2020-02-29,2.924814830169728,-11.122552091128759,-7.860818583633839,-13.794797802739868,7.397184871188026,-10.98205414379238,9.955469223675685,-11.411993769249394
2020-03-01,2.9007013118247498,-10.770141581889764,-7.848990328139757,-12.77401086698086,6.825523959597422,-11.850965894793658,11.694700495171032,-11.773658945066913
2020-03-02,1.9051037741990258,-9.164642743843414,-7.778417753766735,-12.359885501946168,4.738687671828856,-12.059787287690062,11.90848535286434,-12.82156476656493
2020-03-03,0.17336995674055555,-7.767599338333523,-7.839650473489137,-12.355248185832156,4.851752879672416,-12.919394543835644,13.340181443772936,-13.21977806347034
2020-03-04,-1.34084176317496,-8.113883738624242,-6.656069600249326,-12.110127331990759,4.941768857973868,-12.872668892800002,12.959835170582972,-12.527179593033797
2020-03-05,-0.3299024129803869,-7.172555368354775,-6.658251261824279,-10.044434341899688,4.600704796436654,-13.387736115564689,12.308655653572925,-12.502338415813826
2020-03-06,1.0623737067653387,-7.499033354582169,-6.024702100696682,-10.286698852320045,5.6671080620288565,-13.433792024423152,12.493056173656528,-13.27367335049748
2020-03-07,-0.2839506947313668,-7.359078404732071,-5.052984771908027,-12.037962530163481,4.693742191375931,-13.995594483513203,12.978279498947153,-11.0470045506083
2020-03-08,0.41495088734235197,-8.416439785663906,-5.047345251471506,-12.182142217698495,3.914457500458398,-14.693892324032799,13.101742239382979,-10.487473661701157
2020-03-09,3.1178242168555705,-7.269691424165866,-5.32649805233854,-12.159192648987016,4.023611662139228,-14.060775848071106,12.481259132699877,-10.032088229392825
2020-03-10,3.343886916146526,-8.432565150497634,-2.553763453682977,-10.679643632515672,5.155295042171271,-13.814908188757396,11.219877562459432,-9.64586692056946
2020-03-11,2.8136766597922502,-9.153386552482756,-1.3889401390084781,-9.483691353303502,5.456583691857198,-13.972997120399697,11.17037526482858,-10.391107939160403
2020-03-12,2.6821110998066366,-9.974445527800814,-1.8199486371544094,-9.646822204725108,5.67928183661404,-14.218264419175467,10.943888640906124,-11.746846657284884
2020-03-13,2.76241986841319,-9.280479185829204,-1.3988492676041389,-10.41855386963467,5.74210342773822,-13.00516140501377,11.588964063538096,-11.991145590369833
2020-03-14,2.5140121125145902,-10.029128020196389,-1.339993962869029,-8.792559190729198,6.001236224637774,-14.905226957383384,10.464534286747726,-11.0227144583357
2020-03-15,2.1337071416581876,-11.601055605246895,-0.853041529621384,-9.07806804421546,5.629685384004689,-13.947276723349926,10.957992364053721,-10.200399731413409
2020-03-16,0.10671737146002158,-10.14389406038075,-0.4660127611694997,-9.753982744321346,5.613203011673438,-14.010503117221326,11.092610436780868,-9.092256652393546
2020-03-17,0.22849533496204283,-10.26676048091292,-2.7557710028505897,-8.384555250535243,4.76945009512989,-13.415114677433984,11.353263131412126,-8.61602767872044
2020-03-18,1.133272459944339,-8.87805837882977,-4.3404023484780865,-9.037779470651182,4.47334948390236,-12.225961988877016,10.011288226451843,-8.830421273112602
2020-03-19,1.9970114950179934,-8.77772683098524,-4.1613315050603,-9.306409962079947,4.887041030310602,-12.762008766479282,11.711296540209904,-8.924164817860031
2020-03-20,0.23257686451747217,-9.859155515855559,-3.652215854027784,-9.139010014331484,5.077686141463609,-14.32032301122149,10.761302330799735,-9.303110379426435
2020-03-21,0.9159513787474568,-11.851824292522284,-4.189217263582618,-10.916593541919488,4.720444853295454,-15.67446565991236,10.497045850976068,-9.765372385900625
2020-03-22,1.1088812523768656,-10.252697331805674,-4.944903568773991,-11.415444465944194,5.238185492899493,-15.944306096457895,9.501533541362065,-10.643545131026563
2020-03-23,0.39889052692300697,-10.026413585253582,-6.203048127172001,-11.121070976044924,5.375817673200078,-16.873683410769377,10.446093562106519,-9.49779438315932
2020-03-24,0.3697654225702447,-8.339962013381884,-8.405059283296788,-10.524275821361218,5.066237196794265,-16.784175559560673,9.710885892844113,-9.03140726334862
2020-03-25,-0.28428404178770783,-8.803283011076116,-7.792887851731324,-9.288211886646437,5.6916044005545565,-14.508176999122977,9.065681432155493,-8.258976344454831
2020-03-26,0.5167564538822524,-9.937825875910299,-7.857632476207795,-9.271730248121669,5.634304892299133,-13.667237747879442,9.360066734459354,-7.947499973471013
2020-03-27,0.4301546507378452,-10.743346862351766,-7.273417893054067,-8.85116055372923,6.895186086824657,-14.004713253040856,8.424838747883241,-8.621642622903218
2020-03-28,1.0312994382356764,-10.462777643379935,-5.674370734786738,-6.925117463361864,4.822537990013687,-13.65417755093824,7.609780442254476,-9.32281100577047
2020-03-29,1.6085514618324654,-10.468689871467367,-6.582311311060462,-6.17752319626542,5.2086534887705,-13.938119339976135,8.508516836807885,-8.149036443143023
2020-03-30,0.6344720455043555,-10.46086149068008,-6.831647590314168,-6.798672347032579,4.8020475168016725,-15.848110217255234,9.01117554329803,-8.449272447377876
2020-03-31,-0.340639415751643,-10.664742835855451,-7.692844562061268,-7.405660806919819,5.061194763998595,-17.42748827388267,9.370448335457768,-7.283935110453462
2020-04-01,-1.0005321690194413,-10.245957238047547,-9.386602512946581,-6.414976103977723,5.840388896540433,-18.060244231902796,8.282655111037728,-7.7813714554605475
2020-04-02,-1.2398750527627855,-10.417905293102201,-9.662080303443092,-8.486184344811699,6.670760501397007,-17.465035688889994,8.827527820876632,-7.250368270638772
2020-04-03,0.24861600749121826,-9.58411805831424,-8.494798774316813,-9.052127729384088,8.058449456929834,-16.104165063187438,8.38138292758399,-8.69849465314712
2020-04-04,0.5267043451304325,-9.767006741411228,-9.556353709232049,-9.211010445512995,5.7257838142426465,-15.826457369867116,7.79184506938501,-9.119338769266765
2020-04-05,0.9212925128783067,-9.378080381862343,-9.317971762396098,-9.758675818045893,3.780889104122968,-14.117928341179972,5.445127551531915,-7.976282764356355
2020-04-06,1.1548037381930878,-8.402362494004592,-10.54292127363324,-10.340514865142373,3.161066565826581,-14.191365152652038,4.722904103409339,-7.252797539354103
2020-04-07,2.3495920176371214,-8.028535928728475,-11.299693253337074,-10.144879817627794,2.367824945518378,-15.680208344255492,5.8524823394257,-6.5615441513745765
2020-04-08,2.4042784344391315,-8.414624700170576,-11.020298362880684,-9.166928423390463,1.9276680694971002,-14.288010255050446,7.974425481813707,-6.038658717231077
2020-04-09,2.0264624417240316,-8.404839432270409,-9.276718642008465,-8.992994470755411,3.259473923325757,-15.171113684941904,7.513154057311591,-5.78421154455103
2020-04-10,1.7261199432507786,-8.018634851269862,-7.947814237009274,-8.219526684573543,0.8009799736400991,-15.727262574451096,5.493337651439892,-6.893903086050748
2020-04-11,2.6456273920305793,-8.66908843034961,-7.973583881956204,-9.984515460588469,2.5089209436094837,-16.364307147413452,6.966148453900987,-7.091194918650747
2020-04-12,4.882810242545537,-9.063333922180407,-8.817320671727567,-8.108108209900637,2.202684207364429,-18.514816423561292,7.617830488564804,-6.5583513427874065
2020-04-13,4.605063254061403,-8.932200461274903,-8.726058271974713,-6.200359750410056,3.812478803278655,-18.490784950901922,7.775776106160902,-7.491228706070423
2020-04-14,4.498943381905593,-9.26892866171748,-10.336823174660186,-6.510688640205294,4.290171700194461,-19.032654175238584,7.238021338130525,-8.057481141720459
2020-04-15,4.249357137727896,-6.0913853936088,-9.702969129235182,-7.31550146007108,4.1144457783715715,-19.41082158745254,6.081555562902541,-8.883238195339525
2020-04-16,3.7713774788706886,-6.894811038753272,-9.947854504893211,-6.588557605810631,2.920828716691454,-18.63641744554677,5.722451565048732,-9.153173735046138
2020-04-17,5.014401274258484,-7.741941342870251,-8.481855669821572,-6.505575881146321,1.867649565600571,-19.962846799211025,7.12974139166751,-10.246677829947462
2020-04-18,5.854156247945542,-8.256016839934494,-7.913428947707098,-8.254262054711287,2.3500667901971894,-19.525945928992975,8.39027190786226,-8.64849062282484
2020-04-19,5.967022251305447,-6.88357623743565,-7.967018196231379,-8.86004857805535,3.510157021248345,-19.89490647355399,7.885481890594381,-6.2502701610846305
2020-04-20,6.9215061832952465,-6.227321467950431,-7.053085659541435,-9.12786571299854,4.463943245754904,-17.555520382330485,9.330394615827311,-5.086875728267822
2020-04-21,7.89014809289759,-6.091194677764939,-8.472300829318991,-7.929377659263324,4.415396850634563,-16.934630313532857,9.102115149307007,-5.58310532441693
2020-04-22,7.660094526646765,-6.025153472269666,-10.194603681526337,-6.185040140775495,3.9808965958187343,-16.49060791256699,7.6726069119436895,-5.986853419646574
2020-04-23,7.174289004906597,-6.104031945489238,-9.228273496331623,-5.4137333316705645,2.3336622220244125,-16.894633343479775,7.528385109254234,-5.795892521708197
2020-04-24,4.793076151817871,-7.093924132278899,-9.558371345870185,-5.7787191825237025,-0.4896313472038907,-16.966825072177738,7.012782765533335,-4.643792753839039
2020-04-25,6.451333620044871,-7.2148671930532196,-10.323951635776213,-5.929265627470356,-1.9460442126392585,-16.3536766531967,7.6069206008465855,-3.863644098837162
2020-04-26,5.621816610394442,-6.632718826026951,-9.407679662230684,-4.936358998420001,-2.5133234157048276,-18.190948264459376,6.257374841827012,-3.8148205763669045
2020-04-27,6.107675072605534,-7.019745681962854,-7.93026330691323,-3.360710824592513,-1.0257771893502694,-17.991462459898553,5.302702492928937,-3.8857386932223967
2020-04-28,7.91713149658578,-7.68930266161421,-8.771746461643104,-3.082841541595448,-2.656152151890222,-18.523742904872474,7.283143969125834,-3.3509787701727363
2020-04-29,6.995354667453737,-7.745769222582754,-9.034227886691369,-2.4956069351363617,-2.4630812929318284,-19.743136744342436,7.6462027503136065,-4.553318600867656
2020-04-30,7.355755220216862,-9.065649091744525,-8.088179770070598,-2.5353724783491924,-1.827870213217066,-18.271100100828445,7.266756151967132,-3.629980575310846
2020-05-01,7.974814788007386,-12.129246405549514,-8.518446430421026,-1.376748083922419,-0.9049285250513315,-18.438017717463264,5.105067675758393,-3.098999702820384
2020-05-02,8.739392614014292,-12.507771072223978,-9.253927163004647,-1.217538673940049,-2.3812073378909906,-19.424322726583473,3.799895261984508,-3.581723770624974
2020-05-03,8.920772673315362,-12.006302830896054,-10.767936448254543,-1.3223537108752896,-2.631499331582652,-20.180945974320228,3.100168970627614,-2.8219136152369813
2020-05-04,8.08202042325799,-15.064232946729328,-11.29805836423657,-0.4844233502579429,-5.387107723250873,-20.6187797595544,2.5231089980172854,-2.4664501090391537
2020-05-05,9.137892372851281,-15.508569565731888,-11.184249030839423,-1.6493678604045645,-7.804595433822039,-20.420085924393824,2.278033010126049,-1.2288051354728335
2020-05-06,8.198312092351376,-13.558639645261565,-13.026286452366875,-1.070076235821034,-8.40152105317655,-18.976691940936632,1.861195398408793,-3.127710476425788
2020-05-07,9.316284102378514,-14.75069752933669,-13.865364323346643,-0.8921345242386693,-9.707502874409716,-20.61633312479344,1.1454571384548835,-3.187141959485467
2020-05-08,9.827925713887057,-15.95006700267761,-13.118412790059502,-1.2347052647121497,-8.49000519611891,-21.50022096138499,0.9192923385131475,-2.9531011482261134
2020-05-09,9.243388304778572,-14.103465997124768,-13.660184726782528,-1.1665690339874104,-6.682854127942765,-21.071490013216764,1.4096085630515152,-1.7113074435212987
2020-05-10,8.682958728908035,-15.481957513541317,-12.423046853940964,-1.0683946549813352,-6.0479234777332085,-20.22174633272949,2.8221140512116776,-1.2321788679805272
2020-05-11,7.409955293084417,-15.783752585627372,-12.388097241007708,-2.180903526577162,-6.4895452865000065,-20.148722676861777,4.013244949346277,-2.6874004053120633
2020-05-12,7.594301537711074,-15.763118363398783,-9.898595413468641,-3.741128212083665,-7.175789423807159,-18.73723486748093,1.6337638369222618,-1.5648494838369622
2020-05-13,5.727236875690171,-15.810893671186388,-10.59899724556479,-3.5244744263781844,-6.315846194235105,-19.19614311152349,1.7727716542849987,-0.9132932891294328
2020-05-14,4.409040137822846,-15.60571923553254,-8.978632884263256,-3.3029476233704154,-6.34024465432389,-19.644557459399913,2.078346982199908,-0.008518794882191427
2020-05-15,5.5860632695087284,-15.134778950796434,-8.848939939293382,-4.209068155070693,-4.52494223434357,-17.3869128113175,3.499373411022941,-3.314070662078767
2020-05-16,5.498689281306362,-15.60364804556349,-9.197293003973707,-6.048273624832351,-4.30972078897634,-15.579174957881374,4.075157017050931,-4.024448136139744
2020-05-17,6.574764649672488,-15.261220141672515,-8.762572375952063,-5.429485308659449,-4.277277643698139,-13.456993275599203,4.099450653831371,-2.8970710797404857
2020-05-18,5.780630182774478,-14.61226275123313,-9.557266947322983,-5.955469805015793,-4.125582391467937,-14.839399706607947,3.7060611954561864,-2.531316111519684
2020-05-19,6.405871216522387,-15.174232129797169,-9.243148080273322,-6.306137618909309,-2.8877912091435025,-15.088017055992687,4.027941433097206,-2.329490598250393
2020-05-20,6.2197267406296515,-13.824151607297864,-8.861599030240894,-6.311970353558368,-3.661013623738377,-14.801435284398709,2.72754318787962,-2.0452778108063763
2020-05-21,5.235428906506361,-13.084538579142503,-7.4665964441221515,-8.78519473497162,-1.9993388195573665,-14.239253534172837,2.1125693844610463,-2.2814513956942273
2020-05-22,4.610341005242783,-14.922551955871503,-6.316816037953813,-8.412176579731248,-2.635344628111266,-15.586464969644394,3.6261910032522575,-1.1962130907749762
2020-05-23,4.077147364272517,-14.443723380588713,-4.696524502144301,-8.666272062009368,-0.9018847382317401,-16.96638081956896,3.061064487815715,-2.526663635994803
2020-05-24,4.932518757328352,-15.542428288937936,-4.897795809533239,-9.260034798694788,-0.46027173569166885,-16.960811412393486,2.309591011014156,-2.7901053398536524
2020-05-25,5.181355550985892,-16.11250952661045,-4.013632618664688,-8.627113994551898,-0.5497248574505841,-17.73720572178756,3.8732217345259308,-3.251244352132614
2020-05-26,7.324861610073183,-17.654642897860743,-4.755358932062677,-7.929926602070148,-0.24922730455831693,-17.30442587840922,4.459247032906785,-5.542826718757029
2020-05-27,7.933125700127903,-16.1037636960372,-4.7213796587314665,-7.83378007824703,1.4000288923254083,-16.906698894971168,3.3144340767116605,-4.680358525253652
2020-05-28,6.982750746711431,-15.910845376983213,-3.588906192763478,-7.99418869382795,1.4951349667340914,-15.345526258005354,4.50665449235782,-4.940757649086811
2020-05-29,5.477148410987851,-14.73500624384781,-3.944918665849566,-5.884746575501172,2.53558365985107,-15.453230472707055,5.451968113633658,-7.89954321146364
2020-05-30,7.34165337411401,-16.052080933785557,-3.041520206586444,-6.479783431218004,3.511375210465358,-16.922488572533084,5.100111841286548,-6.9783382627473785
2020-05-31,6.736201867584381,-16.16514364748958,-3.065785613729412,-6.3259557547485965,3.6539975643364304,-18.276624974586742,6.7225517198705,-7.780378586493463
2020-06-01,6.7474573218707965,-15.687070985276712,-3.1735122955396546,-5.96909963397462,2.794862970158766,-19.699813380372923,5.634456961616042,-5.828033052115959
2020-06-02,5.511680306608002,-15.825572849762011,-3.0595631420604477,-6.080353201333458,2.966085703094355,-18.137824216197274,6.0338878112258705,-4.994349380706207
2020-06-03,5.374353199870665,-15.71477718611171,-3.4789592841509958,-6.161397807158432,4.458316784479615,-18.466246037944686,5.921257780395514,-3.9362978628069807
2020-06-04,6.364789319827941,-16.975263884137604,-3.621551976946705,-7.264629162072588,1.8482613898863773,-18.238044821925524,8.470297597036984,-3.8313572483457126
2020-06-05,9.0684658414664,-17.272331471715486,-4.891255808259205,-7.572479556567099,0.09235506462795562,-18.94549040475109,8.255669739119211,-5.36486010041849
2020-06-06,7.912038151080685,-17.33162170602578,-4.461965092514485,-7.382272832453924,-0.2729656846213144,-17.777801039833523,9.395013971841289,-3.9498636380846834
2020-06-07,7.523687851493036,-17.568026822724093,-3.323071062006841,-6.990717953121379,-1.0136720252966784,-18.67007619627427,9.669132581858667,-2.4351692198033756
2020-06-08,7.309967028127043,-18.243123765786827,-4.8454602672513865,-8.010430293135364,-2.128443396998289,-19.655243841026763,8.921042326820881,-2.5835172933717843
2020-06-09,9.874378792939197,-18.087325927304057,-3.2256254692242283,-7.471269172813974,-3.1002855954170045,-19.011087638067597,7.947462114198501,-3.1831607760431204
2020-06-10,8.607323260372516,-15.85659671231868,-2.570209970348257,-6.870448727006772,-4.087947574234488,-18.423940324935593,6.963370761173434,-2.4053082200017517
2020-06-11,9.25758590202651,-16.880975337416096,-2.9486846634897232,-8.050240171351835,-4.303722433389809,-19.17822368646193,7.157319154787873,-2.031488375447832
2020-06-12,7.23214649111597,-18.176842759736385,-3.6917120079085315,-7.350373611735977,-5.562874498766086,-19.712045549626776,8.293918925678796,-1.5817412116801604
2020-06-13,5.606935596199389,-16.76184106303245,-2.3609961186865442,-7.98783488143315,-5.909867526661341,-19.177794374467314,9.851156167261573,-0.5481054851780927
2020-06-14,5.780213453528647,-17.00992836424213,-2.907664163335893,-7.8395411476466785,-5.292987104517198,-18.83799139213186,12.18826759160685,-2.4537995351736104
2020-06-15,6.43093244181921,-16.181387187609353,-1.2038635269851243,-8.447789474961157,-5.982616309976789,-18.552674443600754,11.669060413441338,0.262513204618815
2020-06-16,6.769299838163402,-16.222785002352733,-0.7208164269348514,-7.662377657046837,-5.209156388395905,-19.308311957683184,12.84142039808009,2.180539112321246
2020-06-17,7.635079464838819,-18.236781636007066,-0.5089928171010999,-10.52619017668952,-5.759601069805045,-19.46172017179183,13.767150488304404,2.2725178761593168
2020-06-18,8.435746971418899,-17.559843503033623,-0.31359145061770966,-10.537436738100885,-5.522572148606327,-19.52490136312255,13.34486776402736,3.6135598785868313
2020-06-19,8.254194981181437,-18.60176672119437,-1.0259478847678718,-11.474073957556994,-5.3619629981100525,-19.150289213751627,12.3753872124145,3.881851360640216
2020-06-20,7.554545420257548,-17.9952438805181,-0.9835220582769569,-11.332250284669652,-4.364379776228208,-17.43044023705084,13.966219217747138,4.147717603546249
2020-06-21,7.301998203785156,-18.756104878276425,0.42510377082596207,-10.912483402291832,-4.380885355629449,-16.97334432571109,12.618503925881631,3.3052039172111938
2020-06-22,7.12819985827835,-19.45320795918333,-0.719872835455723,-11.260711162800916,-3.2745888912036714,-16.273233812945417,12.924414780901865,2.749742671405736
2020-06-23,6.17242179650361,-20.053118067699337,0.3242720369675086,-12.328085224958272,-3.8846026044439217,-16.888592389073242,12.355298889239316,2.393371060377296
2020-06-24,7.049628537158134,-19.045504182038684,0.9045831579050128,-12.589558308745373,-3.3466228505057223,-17.41811531920333,11.096998425793098,1.8013592624312906
2020-06-25,6.112395562445859,-17.823274150013102,0.13554932726479973,-12.69490714274475,-2.259132704956146,-18.067174482006628,10.67176661739551,2.5082244190932634
